Graph Name,Density,Node Count,Edge Count,DFS Time (ms),BFS Time (ms),Start Node
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_317.txt,0.006246021216936616,1435,12853,5.58,4.806,205
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_192.txt,0.006698826130820562,1334,11912,4.381,4.181,392
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_314.txt,0.006009695348138878,1492,13369,6.004,6.28,602
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_193.txt,0.005999499222005616,1496,13418,4.615,5.645,1123
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_315.txt,0.008543383087689984,1043,9285,3.559,2.661,290
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_194.txt,0.007360911254858188,1220,10947,3.55,4.367,93
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_312.txt,0.006532195566185459,1374,12323,5.031,5.44,1332
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_195.txt,0.008468375577771754,1063,9560,4.134,4.726,706
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_313.txt,0.00794403791325782,1127,10081,3.497,4.651,440
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_196.txt,0.006289134365598869,1424,12744,5.395,4.667,968
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_310.txt,0.006670389674857284,1344,12040,4.467,4.579,400
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_197.txt,0.006971892841458059,1288,11557,5.297,3.966,585
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_311.txt,0.007147804317022183,1255,11249,3.967,4.372,561
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_198.txt,0.006834175178136221,1312,11755,5.044,5.212,759
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_271.txt,0.0065564011391244185,1366,12225,4.264,4.826,194
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_199.txt,0.008632112054868761,1035,9238,3.839,4.082,552
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_270.txt,0.007301222484198847,1231,11055,4.143,4.567,920
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_2.txt,0.007551533004603639,1186,10613,4.312,4.657,272
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_20.txt,0.007588467760275648,1183,10611,4.245,4.227,47
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_361.txt,0.006865493965231391,1307,11719,4.614,5.32,1139
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_200.txt,0.007351905999566818,1216,10862,4.577,4.893,332
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_459.txt,0.006197743925493068,1446,12950,5.584,5.599,969
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_201.txt,0.0075618191994718635,1181,10538,4.136,4.526,127
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_458.txt,0.0065681188855874675,1364,12211,4.505,4.921,722
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_204.txt,0.008840847327712354,1017,9135,3.39,3.391,544
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_205.txt,0.007062870708755865,1267,11329,4.584,4.954,681
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_206.txt,0.006152678051302862,1463,13160,4.219,4.783,1451
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_207.txt,0.007145643485211831,1251,11174,4.569,5.025,782
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_21.txt,0.006674895839193585,1347,12102,5.347,5.708,1163
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_360.txt,0.007665197979774306,1169,10466,3.729,4.752,186
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_212.txt,0.007340738848021087,1220,10917,3.441,4.417,72
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_429.txt,0.007487363894686549,1197,10719,4.515,4.951,303
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_213.txt,0.007630664840277657,1177,10562,4.461,4.458,839
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_428.txt,0.006568268125878368,1369,12301,5.012,5.555,206
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_214.txt,0.007778703099327016,1155,10368,4.027,4.023,1059
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_215.txt,0.007282913165266107,1225,10920,4.891,4.917,1189
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_216.txt,0.006302884896137998,1422,12736,5.527,6.021,1306
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_217.txt,0.008598516486251777,1042,9327,3.05,3.39,431
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_22.txt,0.008567526444114466,1045,9347,3.761,4.029,899
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_363.txt,0.0068174847069581174,1315,11780,4.493,5.148,390
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_220.txt,0.008362424571818777,1072,9601,4.274,4.14,852
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_77.txt,0.00801184961860829,1122,10077,3.758,4.772,186
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_221.txt,0.008233234753956679,1089,9755,4.39,4.628,264
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_76.txt,0.006911842961035889,1301,11690,4.797,3.655,406
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_222.txt,0.0065132135306553915,1376,12323,4.982,5.442,107
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_75.txt,0.008515473094853234,1054,9451,4.106,4.198,329
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_223.txt,0.007215883507793959,1242,11122,5.018,4.62,1100
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_74.txt,0.006088390621859181,1480,13327,5.894,5.944,783
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_224.txt,0.00655494713494319,1370,12294,4.455,4.696,327
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_73.txt,0.006403919163660156,1397,12489,4.36,4.851,1301
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_225.txt,0.006070553833964177,1479,13270,4.95,4.595,776
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_72.txt,0.007931784311703893,1132,10155,3.067,4.408,486
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_226.txt,0.006199398565810779,1441,12864,4.623,5.295,423
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_71.txt,0.008348135924575104,1069,9531,3.337,3.686,367
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_227.txt,0.006638217942157905,1353,12143,5.399,5.727,120
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_70.txt,0.008228170744881975,1089,9749,4.032,3.306,286
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_228.txt,0.0075039238961053575,1193,10671,4.715,4.669,741
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_229.txt,0.008091004677840966,1109,9942,4.529,4.357,885
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_23.txt,0.0064109882085538125,1395,12467,5.792,5.512,688
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_362.txt,0.0064495300806165475,1393,12506,4.811,4.729,1246
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_230.txt,0.008224926210277584,1091,9781,4.28,4.725,312
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_89.txt,0.006059679516754436,1483,13318,5.796,6.146,66
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_231.txt,0.0062102064556706724,1447,12994,5.433,5.586,743
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_88.txt,0.006586852228033021,1361,12192,5.03,5.393,281
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_232.txt,0.0070729330578984916,1269,11381,5.079,5.374,843
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_233.txt,0.006142487534683731,1454,12977,5.297,4.815,850
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_234.txt,0.007869968915825415,1138,10183,3.509,3.903,646
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_235.txt,0.008433828857318502,1063,9521,3.491,3.787,197
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_236.txt,0.008959180241931496,1006,9058,3.309,4.23,895
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_237.txt,0.006690176614857706,1339,11986,5.099,5.39,178
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_238.txt,0.008661719261047076,1032,9216,3.259,4.045,489
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_81.txt,0.006264471352197309,1434,12873,4.556,5.836,674
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_239.txt,0.007616988314511441,1178,10561,4.397,4.689,337
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_80.txt,0.006398102830005815,1408,12675,5.293,5.382,590
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_24.txt,0.006044478357812259,1479,13213,5.697,5.249,1296
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_365.txt,0.006061499513605842,1483,13322,5.341,5.848,1136
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_240.txt,0.006363110989445509,1405,12552,4.399,5.368,999
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_241.txt,0.006491186659096274,1372,12210,4.95,5.577,642
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_242.txt,0.008213153491031711,1091,9767,3.466,3.366,308
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_99.txt,0.006419909968526659,1402,12610,5.209,5.301,1251
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_243.txt,0.00844626854058948,1064,9553,4.261,4.246,649
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_98.txt,0.00606640568097385,1478,13243,5.999,6.12,1360
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_244.txt,0.006788315298550325,1320,11819,4.718,4.829,1038
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_245.txt,0.007350268002796551,1226,11039,3.992,4.192,1135
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_246.txt,0.006437628597635043,1392,12465,5.455,5.094,962
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_247.txt,0.006845153050810886,1310,11738,4.77,5.106,1205
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_248.txt,0.006897969397969398,1296,11577,3.756,4.017,357
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_93.txt,0.007479900969934927,1202,10798,4.382,4.657,498
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_249.txt,0.006533298097251586,1376,12361,5.194,5.845,1083
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_92.txt,0.006712885117831182,1334,11937,5.09,5.195,1048
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_25.txt,0.006670459629799433,1346,12076,4.167,4.392,950
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_364.txt,0.006459844377882846,1393,12526,4.124,4.935,19
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_250.txt,0.007689339249451233,1168,10481,4.548,4.573,1070
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_251.txt,0.008125834014805357,1103,9877,3.019,3.605,950
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_252.txt,0.006650766236258464,1351,12130,5.219,5.183,922
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_253.txt,0.007536271426722998,1193,10717,4.517,4.808,492
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_254.txt,0.007857161462522964,1143,10256,4.315,4.507,1128
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_255.txt,0.0076212187002460555,1176,10531,3.724,4.696,749
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_256.txt,0.00710334044920172,1264,11340,4.556,4.677,1217
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_257.txt,0.006747078607885266,1329,11908,5.63,5.129,821
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_258.txt,0.006130325842467064,1468,13202,5.768,5.11,389
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_259.txt,0.008965086809398186,1002,8992,3.676,3.819,64
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_26.txt,0.007337496699198827,1222,10948,4.123,4.537,649
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_367.txt,0.008166969147005444,1102,9909,4.61,4.503,1000
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_260.txt,0.007904596901360656,1134,10156,3.81,4.064,1047
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_261.txt,0.008039390589953913,1113,9950,3.273,4.005,50
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_262.txt,0.006427958017720595,1395,12500,5.568,5.955,218
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_263.txt,0.007378876015053831,1214,10866,4.213,4.256,1165
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_264.txt,0.006555864828192793,1366,12224,5.453,5.548,1315
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_265.txt,0.0069433770446169765,1286,11474,5.193,3.894,36
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_266.txt,0.00682265276053422,1314,11771,4.81,5.009,997
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_267.txt,0.007980914376598206,1123,10056,3.691,3.707,876
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_268.txt,0.007381860110977821,1209,10781,4.462,4.694,280
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_269.txt,0.00626643146288008,1435,12895,4.956,5.423,346
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_27.txt,0.006012392496174545,1492,13375,5.28,5.507,609
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_366.txt,0.007525073064065095,1195,10737,3.718,5.051,53
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_272.txt,0.007974481658692184,1122,10030,2.706,3.353,502
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_273.txt,0.006014892640660512,1487,13291,5.406,5.722,850
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_274.txt,0.006783352144405383,1327,11936,3.905,5.753,1315
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_275.txt,0.006045151428680481,1484,13304,4.616,4.763,920
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_276.txt,0.008119488399800777,1109,9977,4.62,4.608,422
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_319.txt,0.007359595064513097,1221,10963,4.02,4.011,724
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_277.txt,0.00705873606869165,1271,11394,4.318,4.769,534
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_318.txt,0.006268834768641792,1433,12864,5.193,4.209,1129
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_28.txt,0.007122465551805517,1256,11227,4.616,4.924,1249
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_369.txt,0.0073938704786658,1216,10924,4.485,4.992,836
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_280.txt,0.006269727473366382,1430,12812,5.162,5.066,334
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_338.txt,0.0063980898500471456,1405,12621,4.713,4.83,322
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_281.txt,0.007584930661853739,1184,10624,4.48,4.172,559
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_339.txt,0.007288097050190533,1234,11089,3.44,5.075,124
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_282.txt,0.008187085326987278,1091,9736,3.698,3.975,233
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_283.txt,0.008887427864637186,1013,9111,3.786,3.989,90
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_284.txt,0.006708010370584033,1338,12000,4.821,4.898,206
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_285.txt,0.006972519503298334,1289,11576,4.28,4.398,56
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_286.txt,0.007730467379899157,1163,10447,4.574,4.537,485
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_287.txt,0.007725253172157067,1162,10422,4.205,4.508,381
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_288.txt,0.007732531021770003,1159,10378,4.389,3.356,455
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_330.txt,0.008788094898492844,1026,9242,3.737,3.591,633
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_289.txt,0.007682089236316392,1171,10525,4.396,5.008,960
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_331.txt,0.007187849720223821,1251,11240,4.341,4.579,66
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_29.txt,0.006083188011704549,1472,13172,5.563,4.916,238
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_368.txt,0.006300019712201853,1425,12784,3.763,5.086,829
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_290.txt,0.008306780415938603,1081,9698,4.209,4.32,884
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_328.txt,0.008831115938093945,1016,9107,3.733,4.003,706
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_291.txt,0.00601760796349882,1487,13297,5.016,5.341,316
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_329.txt,0.006585361929432208,1366,12279,4.703,4.571,520
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_292.txt,0.006984133975951968,1279,11416,5.323,5.213,935
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_293.txt,0.00739113633127911,1215,10902,4.074,4.892,90
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_294.txt,0.007420955292736691,1211,10874,3.363,3.592,722
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_295.txt,0.006834860794896391,1316,11828,4.89,5.16,91
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_296.txt,0.007510516566961386,1188,10591,4.701,4.711,888
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_297.txt,0.006596893402562344,1356,12121,4.891,4.608,357
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_298.txt,0.008443247276472615,1059,9460,3.288,3.689,425
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_320.txt,0.0073322901754502776,1226,11012,4.14,4.572,672
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_299.txt,0.00744041640285896,1202,10741,4.703,4.687,618
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_321.txt,0.006391533492868921,1407,12644,5.604,5.368,926
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_3.txt,0.007579827815195761,1182,10581,4.139,4.728,849
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_30.txt,0.006389872324740531,1402,12551,5.161,5.565,589
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_357.txt,0.006114077421162436,1459,13006,5.129,4.995,379
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_300.txt,0.007791876399272151,1148,10260,3.994,4.219,68
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_301.txt,0.00738362957037367,1214,10873,4.104,4.164,593
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_304.txt,0.007741472086740251,1159,10390,3.827,4.691,707
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_305.txt,0.00861405197305101,1040,9308,4.001,4.222,880
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_306.txt,0.008885519091428309,1003,8930,3.314,3.234,635
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_307.txt,0.006171386434861527,1455,13056,5.342,5.974,287
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_31.txt,0.006566113528151028,1368,12279,4.136,5.805,620
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_356.txt,0.008533467658942945,1053,9453,2.833,3.667,517
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_32.txt,0.00738983607926495,1219,10972,3.313,5.019,417
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_355.txt,0.008514231240637342,1050,9378,3.672,4.467,687
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_322.txt,0.006248898984973639,1434,12841,4.301,5.85,883
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_323.txt,0.0062795345814213735,1431,12850,4.351,4.915,1318
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_324.txt,0.008435334152903238,1060,9469,4.409,4.205,207
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_325.txt,0.007840480696499579,1148,10324,4.161,3.263,685
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_326.txt,0.006452108654933122,1393,12511,5.271,5.437,1034
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_327.txt,0.007316199851431442,1224,10952,3.762,5.152,862
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_33.txt,0.00868340875151024,1033,9257,3.729,4.306,1
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_354.txt,0.007679679620727479,1166,10432,3.094,3.691,782
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_332.txt,0.008025365689216243,1122,10094,4.559,4.748,410
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_333.txt,0.007896407659687875,1130,10074,4.097,4.277,742
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_334.txt,0.00793649556042777,1133,10179,3.97,3.813,158
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_335.txt,0.00744777576193851,1199,10698,3.553,4.618,325
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_336.txt,0.0071545963229416466,1251,11188,3.446,3.898,867
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_337.txt,0.008270273946979101,1085,9727,3.537,4.048,686
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_34.txt,0.0063424313153172965,1415,12690,5.371,5.682,979
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_353.txt,0.0060084416861910465,1496,13438,5.939,5.173,378
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_340.txt,0.007935369684208535,1127,10070,3.512,4.379,787
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_41.txt,0.007258521401596559,1234,11044,5.027,4.798,398
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_341.txt,0.008593228247047308,1046,9393,3.515,3.718,176
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_40.txt,0.006038371132710755,1485,13307,5.821,5.723,181
C:\Users\hpela\Desktop\Comparativa-BFS-DFS\build\generator\resources\resources\graph_342.txt,0.00829721053473205,1079,9651,3.676,3.36,978
