Graph Name,Density,Node Count,Edge Count,DFS Time (ms),BFS Time (ms),Start Node
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_331.txt,0.006510195300611823,1381,12407,1.31,1.412,1263
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_374.txt,0.006452030600141916,1390,12457,1.311,1.417,708
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_44.txt,0.008876697790385073,1013,9100,0.975,1.05,813
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_469.txt,0.006964653703784139,1288,11545,1.217,1.309,78
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_66.txt,0.008229781102873533,1088,9733,1.03,1.119,431
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_113.txt,0.0062480252305270765,1437,12893,1.345,1.472,1159
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_110.txt,0.00782457335301018,1150,10339,1.099,1.19,853
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_308.txt,0.00665243137100548,1353,12169,1.271,1.394,267
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_407.txt,0.008470666379434152,1056,9437,0.994,1.087,651
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_375.txt,0.0066952001080609206,1339,11995,1.268,1.359,569
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_460.txt,0.007630664840277657,1177,10562,1.115,1.202,374
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_36.txt,0.005979063924236095,1499,13426,1.408,1.528,638
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_445.txt,0.008652669152206617,1035,9260,0.98,1.069,618
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_296.txt,0.00769346887611865,1163,10397,1.099,1.195,1038
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_372.txt,0.007005595191555903,1280,11469,1.213,1.314,763
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_90.txt,0.008369392533132656,1072,9609,1.023,1.1,395
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_329.txt,0.008823358287110663,1016,9099,0.964,1.051,382
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_239.txt,0.00790693185515192,1134,10159,1.083,1.166,39
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_140.txt,0.008173419212317602,1097,9827,1.043,1.111,320
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_336.txt,0.007839601343538352,1144,10251,1.075,1.178,675
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_241.txt,0.006350943422482111,1419,12779,1.356,1.453,734
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_408.txt,0.007070530188025418,1274,11467,1.201,1.296,37
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_366.txt,0.0064706182226009195,1387,12439,1.31,1.417,416
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_413.txt,0.007703274769143033,1170,10536,1.108,1.2,888
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_89.txt,0.008486939361574209,1064,9599,1.015,1.101,221
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_59.txt,0.007944958508439653,1129,10118,1.069,1.154,781
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_393.txt,0.006664849484097436,1344,12030,1.259,1.375,550
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_142.txt,0.006177017626682896,1453,13032,1.372,1.49,402
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_21.txt,0.007428337462095763,1207,10813,1.135,1.242,425
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_310.txt,0.0068859903891851934,1306,11736,1.242,1.343,827
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_313.txt,0.007380595943645797,1210,10797,1.143,1.24,259
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_471.txt,0.006211144452899539,1446,12978,1.374,1.478,48
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_483.txt,0.00794260281803391,1129,10115,1.074,1.172,842
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_209.txt,0.006314566064216196,1417,12670,1.338,1.44,481
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_164.txt,0.007046446022123741,1273,11410,1.213,1.314,627
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_237.txt,0.006219918082200809,1437,12835,1.353,1.475,193
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_197.txt,0.006996297807728648,1278,11418,1.206,1.31,447
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_4.txt,0.00727539740816448,1230,10998,1.152,1.272,4
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_281.txt,0.007543781636645447,1187,10620,1.123,1.217,179
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_417.txt,0.007302486330614917,1229,11021,1.166,1.255,288
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_127.txt,0.007816937990030044,1148,10293,1.087,1.201,756
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_60.txt,0.0072360201048702315,1244,11189,1.176,1.275,677
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_105.txt,0.008687095391694674,1032,9243,0.979,1.073,654
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_272.txt,0.00737424193199047,1216,10895,1.151,1.265,909
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_491.txt,0.006274886654839345,1425,12733,1.368,1.446,357
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_317.txt,0.008792871585624569,1023,9193,0.97,1.05,270
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_5.txt,0.008307693880262902,1084,9753,1.029,1.112,173
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_395.txt,0.007647784419774172,1171,10478,1.101,1.205,430
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_358.txt,0.007302992975330426,1226,10968,1.159,1.251,964
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_213.txt,0.006378390510362231,1407,12618,1.323,1.431,1346
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_350.txt,0.006182261458514032,1457,13115,1.376,1.486,345
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_369.txt,0.008207456123478141,1094,9814,1.041,1.128,996
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_230.txt,0.006615973549148629,1357,12174,1.283,1.378,855
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_361.txt,0.007723029437795479,1162,10419,1.103,1.197,1021
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_297.txt,0.006121985894425844,1470,13220,1.388,1.498,422
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_98.txt,0.006240787144443058,1438,12896,1.356,1.468,414
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_133.txt,0.006720851490735806,1337,12005,1.259,1.366,221
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_94.txt,0.007120854703647522,1262,11332,1.187,1.304,48
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_457.txt,0.006155933412827326,1460,13113,1.37,1.488,135
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_102.txt,0.00870499811819249,1034,9298,0.984,1.073,376
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_249.txt,0.008569558972564287,1048,9403,1.008,1.08,553
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_473.txt,0.006410745941608857,1402,12592,1.319,1.433,355
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_233.txt,0.006432980490344332,1392,12456,1.314,1.414,216
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_91.txt,0.006277528506154036,1429,12810,1.338,1.458,563
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_432.txt,0.00802135197242436,1120,10053,1.065,1.155,527
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_38.txt,0.008084246356770556,1106,9880,1.042,1.148,626
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_207.txt,0.007855459544383346,1140,10200,1.089,1.163,643
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_338.txt,0.00636142362343251,1415,12728,1.326,1.45,517
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_405.txt,0.007807199788463718,1151,10334,1.093,1.174,367
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_204.txt,0.006191089304814368,1447,12954,1.36,1.48,598
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_172.txt,0.006919372452602746,1295,11595,1.217,1.327,487
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_14.txt,0.00739312441440101,1222,11031,1.158,1.257,430
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_286.txt,0.007322968339048507,1226,10998,1.159,1.251,886
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_191.txt,0.00654597768780526,1374,12349,1.293,1.407,785
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_244.txt,0.007850749354643098,1139,10176,1.071,1.164,243
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_234.txt,0.008151059438475192,1098,9818,1.034,1.119,507
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_34.txt,0.00757707728861575,1184,10613,1.115,1.203,1093
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_320.txt,0.008019660379594588,1118,10015,1.054,1.137,15
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_492.txt,0.006595322407792654,1357,12136,1.266,1.385,1125
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_351.txt,0.007947258459350438,1128,10103,1.06,1.149,348
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_455.txt,0.006107630254280065,1470,13189,1.37,1.495,493
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_184.txt,0.0064613729577086,1391,12493,1.297,1.416,355
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_186.txt,0.006375443450188021,1412,12702,1.323,1.444,1269
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_85.txt,0.007163000492109672,1253,11237,1.188,1.273,313
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_486.txt,0.005978981135175878,1497,13390,1.407,1.51,677
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_122.txt,0.0073843567162256525,1215,10892,1.158,1.239,191
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_288.txt,0.006332140394324228,1410,12580,1.325,1.429,1235
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_206.txt,0.006099351964058759,1472,13207,1.38,1.503,314
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_159.txt,0.0074746115514812556,1195,10665,1.132,1.239,278
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_62.txt,0.006275078260835475,1429,12805,1.345,1.448,707
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_397.txt,0.007205064237689119,1246,11177,1.184,1.28,572
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_41.txt,0.008089326925078836,1118,10102,1.067,1.152,517
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_211.txt,0.005984696869977121,1495,13367,1.419,1.527,1407
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_495.txt,0.007696562099022167,1165,10437,1.099,1.187,122
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_461.txt,0.00802553276910425,1112,9915,1.047,1.143,912
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_499.txt,0.007610614388840253,1181,10606,1.124,1.216,1125
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_489.txt,0.007082436463879763,1261,11253,1.188,1.291,1077
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_28.txt,0.006067146216703927,1474,13173,1.388,1.504,808
