Graph Name,Density,Node Count,Edge Count,DFS Time (ms),BFS Time (ms),Start Node
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_464.txt,0.006753322076863476,1337,12063,1.343,1.503,779
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_182.txt,0.0069301857183017394,1299,11685,1.3,1.465,1255
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_27.txt,0.006954492696098773,1290,11564,1.296,1.447,235
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_314.txt,0.0087890625,1024,9207,1.028,1.154,380
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_441.txt,0.006762388795397047,1333,12007,1.324,1.503,75
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_305.txt,0.007955979526090126,1130,10150,1.121,1.29,741
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_453.txt,0.006239362252220819,1439,12911,1.427,1.631,811
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_456.txt,0.008587837674632063,1038,9244,1.039,1.167,48
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_275.txt,0.007985803016858917,1128,10152,1.12,1.268,589
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_431.txt,0.008700324241489829,1035,9311,1.031,1.169,171
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_396.txt,0.007833776429544616,1139,10154,1.137,1.283,332
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_435.txt,0.007073899796546298,1264,11293,1.266,1.407,1017
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_291.txt,0.006987492806724893,1284,11511,1.28,1.439,298
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_446.txt,0.008430407003424054,1065,9553,1.062,1.2,815
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_200.txt,0.007178942786117147,1254,11280,1.253,1.412,1151
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_196.txt,0.007177033492822967,1255,11295,1.241,1.424,863
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_293.txt,0.008867964780264536,1016,9145,1.028,1.151,611
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_390.txt,0.007758446060005852,1155,10341,1.15,1.305,190
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_6.txt,0.006403618365117233,1402,12578,1.389,1.548,894
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_274.txt,0.008759303165807667,1022,9140,1.011,1.148,3
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_472.txt,0.007046510912057131,1275,11446,1.277,1.435,49
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_402.txt,0.008164917816566912,1095,9781,1.098,1.242,813
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_97.txt,0.007219852395278511,1244,11164,1.242,1.386,332
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_481.txt,0.0069147362706162025,1298,11641,1.295,1.45,921
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_467.txt,0.00647892019733175,1386,12437,1.378,1.561,854
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_173.txt,0.008095394016977292,1103,9840,1.101,1.226,1091
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_261.txt,0.007119654044351066,1253,11169,1.244,1.402,1116
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_135.txt,0.008799330825862112,1018,9110,1.011,1.145,957
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_205.txt,0.007247588164079284,1238,11099,1.237,1.392,145
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_136.txt,0.008747254916475437,1027,9217,1.029,1.159,408
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_348.txt,0.007454325915660101,1203,10779,1.2,1.364,926
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_152.txt,0.006667619579477361,1344,12035,1.344,1.492,150
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_304.txt,0.006098019680264508,1477,13294,1.464,1.655,221
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_436.txt,0.008860049338697254,1012,9065,1.007,1.136,669
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_235.txt,0.006302295804424858,1420,12699,1.407,1.587,971
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_246.txt,0.00601737520434728,1498,13494,1.491,1.675,412
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_442.txt,0.006286349389300856,1429,12828,1.424,1.591,587
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_156.txt,0.007579282913882782,1186,10652,1.177,1.336,354
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_450.txt,0.006847485697957185,1310,11742,1.295,1.474,220
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_315.txt,0.007412083449918447,1211,10861,1.199,1.365,1205
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_333.txt,0.007183310751165035,1249,11197,1.236,1.411,1227
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_24.txt,0.006271007111045496,1426,12743,1.419,1.592,216
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_259.txt,0.006768415888796265,1323,11838,1.311,1.475,920
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_360.txt,0.008682470714484043,1033,9256,1.034,1.163,793
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_284.txt,0.007081996868491859,1257,11181,1.252,1.408,549
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_474.txt,0.0067981097882687585,1321,11854,1.308,1.481,53
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_421.txt,0.00837291872417966,1073,9631,1.074,1.215,365
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_376.txt,0.008186681331866813,1096,9825,1.095,1.252,640
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_285.txt,0.00855862260037767,1048,9391,1.058,1.185,799
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_10.txt,0.006460633125352142,1385,12384,1.381,1.546,279
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_171.txt,0.007820043062743172,1151,10351,1.153,1.283,559
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_270.txt,0.008257723186830776,1090,9802,1.098,1.228,437
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_289.txt,0.00865970450029663,1031,9196,1.034,1.159,123
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_71.txt,0.008197271716978408,1092,9766,1.088,1.224,685
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_161.txt,0.007934172982716672,1134,10194,1.132,1.282,326
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_380.txt,0.008696007030450734,1027,9163,1.04,1.162,365
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_250.txt,0.007038579945269742,1280,11523,1.276,1.435,1236
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_222.txt,0.006427542256322471,1399,12571,1.379,1.562,1286
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_68.txt,0.007120244272521214,1266,11403,1.256,1.424,244
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_125.txt,0.007498540107235759,1197,10735,1.206,1.335,895
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_331.txt,0.006510195300611823,1381,12407,1.364,1.537,1166
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_374.txt,0.006452030600141916,1390,12457,1.376,1.545,379
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_44.txt,0.008876697790385073,1013,9100,1.013,1.15,404
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_469.txt,0.006964653703784139,1288,11545,1.29,1.433,473
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_66.txt,0.008229781102873533,1088,9733,1.087,1.218,277
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_113.txt,0.0062480252305270765,1437,12893,1.418,1.599,569
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_110.txt,0.00782457335301018,1150,10339,1.151,1.292,1102
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_308.txt,0.00665243137100548,1353,12169,1.338,1.51,997
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_407.txt,0.008470666379434152,1056,9437,1.052,1.189,277
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_375.txt,0.0066952001080609206,1339,11995,1.332,1.508,921
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_460.txt,0.007630664840277657,1177,10562,1.171,1.32,631
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_36.txt,0.005979063924236095,1499,13426,1.488,1.671,77
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_445.txt,0.008652669152206617,1035,9260,1.053,1.171,278
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_296.txt,0.00769346887611865,1163,10397,1.155,1.308,276
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_372.txt,0.007005595191555903,1280,11469,1.275,1.422,105
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_90.txt,0.008369392533132656,1072,9609,1.07,1.209,441
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_329.txt,0.008823358287110663,1016,9099,1.019,1.153,928
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_239.txt,0.00790693185515192,1134,10159,1.125,1.287,900
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_140.txt,0.008173419212317602,1097,9827,1.094,1.225,188
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_336.txt,0.007839601343538352,1144,10251,1.144,1.287,464
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_241.txt,0.006350943422482111,1419,12779,1.403,1.592,1004
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_408.txt,0.007070530188025418,1274,11467,1.278,1.439,985
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_366.txt,0.0064706182226009195,1387,12439,1.376,1.553,906
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_413.txt,0.007703274769143033,1170,10536,1.173,1.324,1133
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_89.txt,0.008486939361574209,1064,9599,1.069,1.203,933
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_59.txt,0.007944958508439653,1129,10118,1.126,1.274,819
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_393.txt,0.006664849484097436,1344,12030,1.345,1.496,443
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_142.txt,0.006177017626682896,1453,13032,1.446,1.631,1178
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_21.txt,0.007428337462095763,1207,10813,1.198,1.355,924
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_310.txt,0.0068859903891851934,1306,11736,1.295,1.461,301
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_313.txt,0.007380595943645797,1210,10797,1.197,1.359,365
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_471.txt,0.006211144452899539,1446,12978,1.42,1.628,1401
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_483.txt,0.00794260281803391,1129,10115,1.13,1.275,1066
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_209.txt,0.006314566064216196,1417,12670,1.396,1.587,891
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_164.txt,0.007046446022123741,1273,11410,1.271,1.419,317
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_237.txt,0.006219918082200809,1437,12835,1.42,1.611,1013
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_197.txt,0.006996297807728648,1278,11418,1.274,1.435,192
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_4.txt,0.00727539740816448,1230,10998,1.23,1.388,219
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_281.txt,0.007543781636645447,1187,10620,1.184,1.356,845
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_417.txt,0.007302486330614917,1229,11021,1.24,1.395,2
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_127.txt,0.007816937990030044,1148,10293,1.153,1.314,860
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_60.txt,0.0072360201048702315,1244,11189,1.237,1.39,439
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_105.txt,0.008687095391694674,1032,9243,1.03,1.162,695
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_272.txt,0.00737424193199047,1216,10895,1.207,1.353,1178
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_491.txt,0.006274886654839345,1425,12733,1.417,1.593,495
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_317.txt,0.008792871585624569,1023,9193,1.026,1.152,991
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_5.txt,0.008307693880262902,1084,9753,1.081,1.218,852
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_395.txt,0.007647784419774172,1171,10478,1.166,1.315,712
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_358.txt,0.007302992975330426,1226,10968,1.226,1.389,128
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_213.txt,0.006378390510362231,1407,12618,1.403,1.565,206
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_350.txt,0.006182261458514032,1457,13115,1.446,1.613,509
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_369.txt,0.008207456123478141,1094,9814,1.094,1.232,444
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_230.txt,0.006615973549148629,1357,12174,1.338,1.518,820
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_361.txt,0.007723029437795479,1162,10419,1.162,1.308,777
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_297.txt,0.006121985894425844,1470,13220,1.451,1.621,1055
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_98.txt,0.006240787144443058,1438,12896,1.446,1.616,76
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_133.txt,0.006720851490735806,1337,12005,1.333,1.501,1312
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_94.txt,0.007120854703647522,1262,11332,1.252,1.413,666
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_457.txt,0.006155933412827326,1460,13113,1.445,1.618,1191
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_102.txt,0.00870499811819249,1034,9298,1.04,1.169,826
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_249.txt,0.008569558972564287,1048,9403,1.044,1.187,15
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_473.txt,0.006410745941608857,1402,12592,1.392,1.563,920
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_233.txt,0.006432980490344332,1392,12456,1.371,1.553,842
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_91.txt,0.006277528506154036,1429,12810,1.414,1.588,1134
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_432.txt,0.00802135197242436,1120,10053,1.12,1.27,964
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_38.txt,0.008084246356770556,1106,9880,1.109,1.247,1045
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_207.txt,0.007855459544383346,1140,10200,1.138,1.285,1117
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_338.txt,0.00636142362343251,1415,12728,1.398,1.581,532
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_405.txt,0.007807199788463718,1151,10334,1.158,1.299,278
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_204.txt,0.006191089304814368,1447,12954,1.449,1.618,369
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_172.txt,0.006919372452602746,1295,11595,1.282,1.441,326
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_14.txt,0.00739312441440101,1222,11031,1.222,1.371,15
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_286.txt,0.007322968339048507,1226,10998,1.225,1.361,397
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_191.txt,0.00654597768780526,1374,12349,1.369,1.543,982
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_244.txt,0.007850749354643098,1139,10176,1.145,1.296,338
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_234.txt,0.008151059438475192,1098,9818,1.097,1.236,574
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_34.txt,0.00757707728861575,1184,10613,1.17,1.349,889
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_320.txt,0.008019660379594588,1118,10015,1.122,1.277,1048
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_492.txt,0.006595322407792654,1357,12136,1.342,1.519,686
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_351.txt,0.007947258459350438,1128,10103,1.125,1.27,206
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_455.txt,0.006107630254280065,1470,13189,1.459,1.656,991
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_184.txt,0.0064613729577086,1391,12493,1.384,1.561,157
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_186.txt,0.006375443450188021,1412,12702,1.399,1.577,976
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_85.txt,0.007163000492109672,1253,11237,1.258,1.408,746
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_486.txt,0.005978981135175878,1497,13390,1.48,1.69,1138
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_122.txt,0.0073843567162256525,1215,10892,1.219,1.365,498
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_288.txt,0.006332140394324228,1410,12580,1.394,1.563,1249
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_206.txt,0.006099351964058759,1472,13207,1.455,1.652,380
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_159.txt,0.0074746115514812556,1195,10665,1.21,1.337,378
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_62.txt,0.006275078260835475,1429,12805,1.415,1.591,387
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_397.txt,0.007205064237689119,1246,11177,1.239,1.404,1185
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_41.txt,0.008089326925078836,1118,10102,1.131,1.266,414
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_211.txt,0.005984696869977121,1495,13367,1.481,1.685,853
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_495.txt,0.007696562099022167,1165,10437,1.163,1.303,631
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_461.txt,0.00802553276910425,1112,9915,1.102,1.262,4
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_499.txt,0.007610614388840253,1181,10606,1.176,1.338,419
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_489.txt,0.007082436463879763,1261,11253,1.244,1.411,818
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_28.txt,0.006067146216703927,1474,13173,1.454,1.655,1119
